	3ceffeff-4dd6-4ff9-8fa2-eb88199c498b
	tumor
AC087762.1	0
AC087762.2	0
AC087763.1	0.075454337
AC087783.1	0.038262306
AC087783.2	0
AC087808.1	0
AC087821.1	0
AC087854.1	0.260627299
AC087855.1	0
AC087855.2	0
AC087857.1	0
AC087863.1	0
AC087878.1	0.037595715
AC087879.1	0
AC087883.1	0
AC087884.1	0.131585002
AC087885.1	0
AC087888.1	0
AC087893.1	0.03249991
AC087893.2	0
AC087894.1	0
AC087894.2	0
AC087894.3	0
AC087897.1	0
AC087897.2	0
AC089983.1	0.123138034
AC089984.1	0
AC089984.2	0
AC089984.3	0.059448872
AC089987.1	0
AC089987.2	0.477107525
AC089998.1	0
AC089998.2	0
AC089998.3	0
AC089998.4	0
AC089999.1	0
AC089999.2	0.261801703
AC090001.1	0.116774569
AC090004.1	1.147697203
AC090013.1	0.539498509
AC090017.1	0
AC090018.1	0
AC090022.1	0
AC090023.1	0.097426367
AC090023.2	0.369414101
AC090044.1	0.260522419
AC090049.1	0
AC090049.2	0
AC090058.1	0.347263408
AC090061.1	0.14411911
AC090071.1	0.134036897
AC090079.1	0
AC090079.2	0
AC090092.1	0
AC090093.1	0.079630776
AC090095.1	0
AC090099.1	0
AC090099.2	0
AC090099.3	0
AC090099.4	0
AC090103.1	0
AC090109.1	0
AC090114.1	2.504814508
AC090114.2	2.493287696
AC090114.3	1.692033926
AC090115.1	0.076796941
AC090116.1	0
AC090124.1	0
AC090124.2	0
AC090124.3	0
AC090125.1	0.087545397
AC090132.1	0
AC090132.2	0.06219003
AC090136.1	0
AC090136.2	0
AC090136.3	0.037530331
AC090138.1	0
AC090142.1	0.093419655
AC090142.2	0
AC090142.3	0
AC090150.1	0
AC090150.2	0
AC090151.1	0
AC090152.1	0.433332136
AC090155.1	0
AC090155.2	0
AC090159.1	0.02677412
AC090164.1	0.03249991
AC090164.2	0.08364318
AC090164.3	0.01760909
AC090181.1	0
AC090181.2	0.867051176
AC090181.3	0.028507187
AC090186.1	0.264090179
AC090192.1	0.220203473
AC090192.2	0.390234003
AC090193.1	0
AC090193.2	0
AC090197.1	0.143926238
AC090198.1	1.127105166
AC090200.1	0
AC090204.1	1.100153823
AC090206.1	0
AC090213.1	0
AC090220.1	0
AC090227.1	0
AC090227.2	0.126940826
AC090229.1	0.268240402
AC090236.1	0
AC090236.2	0.117601855
AC090241.1	0.034750307
AC090241.2	0.004217303
AC090241.3	0.066425365
AC090246.1	0.405257096
AC090260.1	0.033526577
AC090281.1	0.312752759
AC090282.1	0.572195389
AC090283.1	0
AC090286.1	0
AC090286.2	0.073526202
AC090286.3	0
AC090287.1	0.148315741
AC090311.1	0
AC090312.1	0
AC090312.2	0
AC090337.1	0.093644871
AC090340.1	0
AC090358.1	0
AC090360.1	0.066365783
AC090371.1	0
AC090371.2	0.012345504
AC090373.1	0
AC090376.1	0
AC090377.1	0
AC090386.1	0
AC090386.2	0
AC090398.1	0
AC090403.1	0
AC090409.1	0.881915829
AC090409.2	0.035376951
AC090415.1	0
AC090415.2	0
AC090424.1	0
AC090425.1	0.616569725
AC090425.2	0.904548399
AC090453.1	0.049495276
AC090457.1	0
AC090458.1	0
AC090498.1	34.30521234
AC090502.1	0.119786176
AC090502.2	0
AC090502.3	0
AC090502.4	0.015569943
AC090503.1	0
AC090503.2	0.079119855
AC090505.1	0.023533196
AC090505.2	0
AC090506.1	0
AC090506.2	0
AC090510.1	0
AC090510.2	0.411699975
AC090510.3	0
AC090515.1	2.176128441
AC090515.2	0.10820887
AC090515.3	0
AC090515.4	0.047955423
AC090515.5	0
AC090517.1	0
AC090517.2	0.698174542
AC090517.3	0.765246113
AC090518.1	0
AC090519.1	1.076843332
AC090519.2	0
AC090525.1	0.090292638
AC090525.2	0.009506582
AC090525.3	0
AC090527.1	0
AC090527.2	0.020358434
AC090527.3	0.669450705
AC090531.1	0
AC090539.1	0
AC090539.2	0
AC090541.1	0
AC090543.1	0.133484167
AC090543.2	1.798328365
AC090559.1	0.930671283
AC090559.2	0
AC090568.1	0
AC090568.2	0.049609058
AC090572.1	0
AC090572.2	0.085072038
AC090572.3	0.026840722
AC090574.1	0
AC090578.1	0.766799912
AC090579.1	0.899164182
AC090587.1	0.480524988
AC090587.2	0.245691921
AC090589.1	2.563363083
AC090589.2	0.259999282
AC090589.3	3.308422915
AC090592.1	0
AC090602.1	1.113250892
AC090607.1	0.192248912
AC090607.2	1.335161779
AC090607.3	0
AC090607.4	0
AC090607.5	0
AC090615.1	0
AC090616.1	0
AC090616.2	0.042563985
AC090616.3	0
AC090616.4	0.187651655
AC090616.5	0.360868568
AC090616.6	0.514987104
AC090617.1	0
AC090617.2	0
AC090617.3	0
AC090617.4	0.163484397
AC090617.5	3.068930573
AC090617.6	0
AC090617.7	0.1292212
AC090617.8	0
AC090617.9	0
AC090618.1	0
AC090621.1	0
AC090625.1	0
AC090625.2	0.041660117
AC090627.1	0
AC090630.1	0
AC090643.1	0
AC090643.2	0.010635752
AC090651.1	0
AC090666.1	0
AC090673.1	0.214618999
AC090673.2	0.190131633
AC090679.1	0
AC090680.1	0
AC090686.1	0.749103404
AC090692.1	0
AC090695.1	0.141276205
AC090696.1	0
AC090699.1	0
AC090707.1	0
AC090709.1	0.120558326
AC090735.1	0
AC090739.1	4.29769999
AC090740.1	0
AC090751.1	0.080823747
AC090753.1	0.065196194
AC090771.1	0
AC090771.2	0.037793241
AC090772.1	0.17025594
AC090772.2	0
AC090772.3	1.056976671
AC090772.4	2.980654748
AC090774.1	0
AC090774.2	0
AC090774.3	0.157288195
AC090791.1	0
AC090796.1	0
AC090802.1	0
AC090809.1	1.699460386
AC090819.1	0
AC090820.1	0
AC090821.1	0
AC090821.2	0.122613298
AC090825.1	0.885930937
AC090825.2	0
AC090826.1	0.013089329
AC090826.2	0
AC090833.1	0.042817342
AC090844.1	0.276665902
AC090844.2	0.067087898
AC090844.3	0
AC090857.1	0
AC090857.2	0.029847774
AC090877.1	0.12546477
AC090877.2	0.012416536
AC090888.1	0
AC090888.2	0
AC090888.3	0
AC090897.1	0
AC090907.1	0.35160799
AC090907.2	0.059944279
AC090912.1	0.113578634
AC090912.2	0.017558943
AC090912.3	0.688290781
AC090921.1	0.054175583
AC090922.1	0.975125007
AC090948.1	0.314461791
AC090948.2	0.267836139
AC090948.3	0.469980553
AC090950.1	0
AC090950.2	0
AC090952.1	0.048385517
AC090953.1	0
AC090954.1	0.538004054
AC090955.1	1.83659067
AC090957.1	0
AC090958.1	0
AC090960.1	0
AC090970.1	0.056640263
AC090970.2	0.12473954
AC090970.3	0.523301095
AC090971.1	0
AC090971.2	0
AC090971.3	0.2073001
AC090971.4	0
AC090971.5	0.073651674
AC090983.1	0.027687889
AC090984.1	0
AC090985.1	0
AC090987.1	0
AC090993.1	0
AC091013.1	0
AC091027.1	0
AC091027.2	0
AC091042.1	0.374218619
AC091043.1	0
AC091044.1	0
AC091045.1	0.027893072
AC091046.1	0.10425092
AC091046.2	0
AC091047.1	0
AC091053.1	0
AC091053.2	0.160744435
AC091057.1	0.066742084
AC091057.2	0.027247399
AC091057.3	0.824336058
AC091059.1	0
AC091059.2	0
AC091060.1	0.195514749
AC091062.1	0
AC091073.1	0
AC091076.1	0
AC091078.1	0
AC091078.2	0
AC091078.3	0
AC091096.1	0
AC091096.2	0
AC091100.1	0.018334699
AC091114.1	0.015250841
AC091117.1	0
AC091117.2	0
AC091132.1	0.07890289
AC091132.2	0.308685753
AC091132.3	0
AC091132.4	0
AC091132.5	0.018946392
AC091132.6	0.052251672
AC091133.1	0
AC091133.2	0
AC091133.3	0
AC091133.4	0.700647415
AC091133.5	1.003718157
AC091135.1	0
AC091138.1	0.040411873
AC091144.1	0
AC091144.2	0
AC091151.1	0
AC091152.1	0.025751719
AC091152.2	0.10080159
AC091152.3	0
AC091152.4	0.05576212
AC091153.1	7.891172227
AC091153.2	0.050420421
AC091153.3	0.960124466
AC091153.4	0.179832836
AC091163.1	0
AC091163.2	0
AC091163.3	0
AC091167.1	0
AC091167.2	0.044981637
AC091167.3	0
AC091167.4	0.024138636
AC091167.5	0.052251672
AC091167.6	0
AC091170.1	0.31532333
AC091173.1	0.070625259
AC091175.1	0
AC091178.1	0.041390439
AC091178.2	0
AC091179.1	0
AC091179.2	0
AC091180.1	0
AC091180.2	0.146968947
AC091180.3	0
AC091180.4	0.176162779
AC091180.5	0.225967962
AC091181.1	0.020571916
AC091182.1	0.045817283
AC091182.2	0.858717351
AC091185.1	0.286097694
AC091193.1	0
AC091198.1	0.008659687
AC091212.1	0.109265521
AC091230.1	0.006353582
AC091231.1	0
AC091271.1	2.804277966
AC091286.1	0
AC091304.1	0
AC091304.2	0
AC091304.3	0
AC091304.4	0
AC091304.5	0
AC091304.6	0
AC091304.9	0
AC091305.1	0
AC091390.1	0.195588583
AC091390.2	0
AC091390.3	1.149227594
AC091390.4	1.049834937
AC091393.1	0
AC091429.1	0.795573839
AC091435.1	0
AC091435.2	0.267362093
AC091488.1	0.065393759
AC091489.1	0
AC091489.2	0
AC091492.1	0.39669008
AC091493.1	0.052505938
AC091515.1	0
AC091516.1	0.15348464
AC091534.1	0.018319134
AC091544.1	0
AC091544.2	0
AC091544.3	0
AC091544.4	0.022195876
AC091544.5	0
AC091544.6	0
AC091544.7	0
AC091551.1	0.016536353
AC091563.1	0.286967292
AC091564.1	0.360416541
AC091564.2	0
AC091564.3	0
AC091564.4	0
AC091564.5	0.088623985
AC091564.6	0.232542461
AC091588.1	0.120222509
AC091588.2	0
AC091588.3	0.056051793
AC091607.1	0
AC091614.1	0
AC091675.1	0
AC091685.1	0
AC091685.2	0.34967496
AC091691.1	0
AC091691.2	0
AC091705.1	0
AC091729.1	0.273163802
AC091729.2	0.142913512
AC091729.3	2.037267098
AC091730.1	0
AC091736.1	0
AC091769.1	0.037992853
AC091770.1	0
AC091799.1	0.026609051
AC091804.1	0.03805986
AC091805.1	0.126198482
AC091805.2	0
AC091806.1	0.013833295
AC091807.1	0.027953291
AC091808.1	0.027455395
AC091810.1	0
AC091812.1	0.188325968
AC091812.2	1.961812761
AC091812.3	1.188460484
AC091814.1	0.120055301
AC091819.1	0
AC091819.2	0
AC091820.1	0
AC091820.2	0
AC091825.1	0.296405133
AC091826.1	0
AC091826.2	0
AC091834.1	0
AC091839.1	0
AC091849.1	2.496852605
AC091849.2	0.155924425
AC091860.1	0
AC091860.2	0
AC091862.1	0
AC091868.1	0
AC091868.2	0.038812842
AC091874.1	0
AC091874.2	0
AC091874.3	0
AC091885.1	0
AC091885.2	0
AC091887.1	0.04915704
AC091891.1	0.156830962
AC091891.2	0.008152603
AC091893.1	0
AC091895.1	0
AC091903.1	0
AC091905.1	0
AC091905.2	0
AC091905.3	0
AC091905.4	0
AC091906.1	0
AC091912.1	0
AC091912.2	0
AC091917.1	0
AC091917.2	0
AC091917.3	0
AC091925.1	0.326968794
AC091925.2	0.084296642
AC091931.1	0.177856651
AC091932.1	0
AC091932.2	0
AC091932.3	0
AC091932.4	0
AC091939.1	0
AC091941.1	0
AC091944.1	0
AC091946.1	0.050657137
AC091946.2	0.074157871
AC091948.1	0.084918605
AC091951.1	0
AC091951.2	0
AC091951.3	0
AC091951.4	0
AC091953.1	0
AC091953.2	0
AC091953.3	0
AC091953.4	0
AC091953.5	0
AC091959.1	0.634704129
AC091959.2	0.336136143
AC091959.3	0.013035301
AC091962.1	0
AC091965.1	0.031050274
AC091965.2	0
AC091965.3	0
AC091965.4	0.110289303
AC091965.5	1.135786336
AC091979.1	0
AC091979.2	0
AC091980.1	0.149860697
AC091980.2	0.01555311
AC091982.1	0.113578634
AC091982.2	0
AC091982.3	1.120320309
AC091987.1	0
AC092001.1	0
AC092013.1	0
AC092017.1	0.753169391
AC092017.2	0.417291665
AC092028.1	0
AC092032.1	2.746537866
AC092035.1	0
AC092042.1	0.042396739
AC092042.2	0
AC092042.3	0.71759173
AC092045.1	0.087652073
AC092047.1	0.359665673
AC092053.1	0
AC092059.1	0
AC092066.1	0
AC092067.1	0
AC092068.1	0
AC092068.2	0
AC092068.3	0.010704336
AC092069.1	0
AC092070.1	0
AC092070.2	0.527626904
AC092070.3	0
AC092070.4	0.17025594
AC092071.1	0.235846343
AC092073.1	0
AC092078.1	0
AC092078.2	0
AC092079.1	0
AC092098.1	0
AC092100.1	0
AC092104.1	0.01497567
AC092106.1	0.088623985
AC092106.2	0
AC092111.1	0.276336342
AC092111.2	0.045784881
AC092112.1	0.134874627
AC092114.1	0
AC092115.1	0.307845084
AC092115.2	0
AC092115.3	0.91131505
AC092117.1	0.68391811
AC092117.2	0.0130078
AC092118.1	0.061248648
AC092118.2	0.485306005
AC092119.1	0
AC092119.2	0.969722337
AC092119.3	0.111046005
AC092120.1	0.207999425
AC092120.2	0.037992853
AC092121.1	0
AC092123.1	0.495615856
AC092125.1	0
AC092127.1	0
AC092127.2	0.107720168
AC092130.1	0.040640189
AC092131.1	0.039379453
AC092132.1	0
AC092132.2	0
AC092134.1	0.053949851
AC092134.2	0
AC092135.1	0.010480787
AC092135.2	0
AC092135.3	0
AC092138.1	0
AC092138.2	0
AC092139.1	0
AC092139.2	0
AC092139.3	0.030894689
AC092140.1	0.078615448
AC092140.2	0.124260693
AC092142.1	0.125708391
AC092142.2	0
AC092143.1	0
AC092143.2	0.043817138
AC092143.3	0.270231811
AC092145.1	0.035464158
AC092155.1	0
AC092155.2	1.176265094
AC092159.1	0
AC092159.2	0.028172246
AC092159.3	0
AC092159.4	0
AC092162.1	0
AC092162.2	0.016317535
AC092162.3	0.411932359
AC092164.1	0.450207379
AC092167.1	0.174383357
AC092168.1	0
AC092168.2	0.060195092
AC092170.1	0
AC092171.1	0.401220671
AC092171.2	4.620005691
AC092171.3	2.08391729
AC092171.4	2.185310418
AC092171.5	5.63552583
AC092175.1	0
AC092183.1	0.049325578
AC092184.1	0
AC092185.1	0
AC092198.1	0.008019302
AC092265.1	0
AC092266.1	0
AC092268.1	0.053283803
AC092278.1	0.028966363
AC092279.1	0.108342923
AC092279.2	0.078866845
AC092284.1	0
AC092287.1	0.419480482
AC092295.1	0
AC092295.2	0.868158521
AC092296.1	0
AC092296.2	0.043203084
AC092296.3	0
AC092301.1	0.564919905
AC092316.1	0
AC092324.1	0.333023771
AC092325.1	0.077905922
AC092326.1	0
AC092326.2	0
AC092327.1	0.029005296
AC092327.2	0
AC092329.1	0
AC092329.2	0
AC092332.1	0
AC092335.1	0
AC092336.1	0
AC092337.1	0
AC092338.1	0.153049223
AC092338.2	0.044494722
AC092343.1	0.029602113
AC092349.1	0
AC092354.1	0.057393458
AC092354.2	0.377858878
AC092364.1	0
AC092364.2	0.016032645
AC092368.1	0
AC092368.2	0
AC092368.3	2.482167875
AC092375.1	0
AC092375.2	0.116648326
AC092375.3	0
AC092376.1	0
AC092376.2	0.078644098
AC092378.1	0
AC092378.2	0
AC092384.1	0.023818919
AC092384.2	0.268249177
AC092384.3	0.10515808
AC092393.1	0
AC092418.1	0.069277497
AC092421.1	0
AC092422.1	0
AC092423.1	0
AC092427.1	0.060532792
AC092431.1	0.102761621
AC092431.2	0.203584343
AC092435.1	0
AC092435.2	0
AC092435.3	0
AC092435.4	0
AC092436.1	0
AC092436.2	0
AC092436.3	0
AC092436.4	0
AC092437.1	0.041183092
AC092440.1	0
AC092447.1	0.044771661
AC092447.10	0
AC092447.2	0.064514022
AC092447.3	0
AC092447.4	0
AC092447.5	0.015746035
AC092447.6	0
AC092447.7	0
AC092447.8	0.010369986
AC092447.9	0
AC092451.1	0.282090724
AC092451.2	0
AC092451.3	0
AC092468.1	0
AC092470.1	0
AC092471.1	0.07847251
AC092471.2	0
AC092473.1	0.292940367
AC092474.1	0
AC092474.2	0
AC092484.1	0
AC092490.1	0
AC092490.2	0
AC092490.3	0
AC092506.1	0.070465111
AC092535.1	0.548220194
AC092535.2	1.774430313
AC092535.3	0.125708391
AC092535.4	4.185529997
AC092542.1	0
AC092546.1	0.033251064
AC092552.1	0
AC092567.1	0
AC092568.1	0.016806807
AC092569.1	0.167286359
AC092570.1	0
AC092570.2	0
AC092570.3	0.031139885
AC092573.1	0.048823395
AC092573.2	0.613871389
AC092574.1	0
AC092574.2	0.085975858
AC092580.1	0.098388786
AC092580.2	0.046012666
AC092580.3	0.310502739
AC092587.1	0.193542066
AC092590.1	0
AC092593.1	0
AC092593.2	0
AC092597.1	1.646521425
AC092598.1	0
AC092601.1	0
AC092608.1	0
AC092608.2	0
AC092608.3	0
AC092611.1	0.572099784
AC092611.2	2.768479193
AC092611.3	10.15880202
AC092612.1	0
AC092614.1	0.403585244
AC092620.1	0.190411239
AC092620.2	0
AC092620.3	0.039037519
AC092625.1	0
AC092628.1	0
AC092628.2	0
AC092634.1	0
AC092634.2	0
AC092634.3	0.033877457
AC092634.4	0.024634635
AC092634.5	0
AC092634.6	0
AC092634.7	0
AC092637.1	0
AC092638.1	0
AC092638.2	0
AC092639.1	0
AC092641.1	0.027953291
AC092642.1	0
AC092645.1	0.066487492
AC092646.1	0.023951099
AC092646.2	0
AC092647.1	0.15038286
AC092647.2	0.085296207
AC092647.3	0
AC092647.4	0
AC092647.5	0.112135949
AC092648.1	0
AC092650.1	0
AC092650.2	0
AC092651.1	0
AC092651.2	1.659995413
AC092652.1	0.146802315
AC092652.2	0.024411697
AC092653.1	0.325121512
AC092653.2	0.042066161
AC092656.1	0.043826037
AC092658.1	0.048439821
AC092660.1	0
AC092666.1	0
AC092666.2	0
AC092667.1	0
AC092669.1	0
AC092673.1	0
AC092674.1	0
AC092675.1	0
AC092675.2	0
AC092681.1	0.074157871
AC092681.2	0.007089337
AC092681.3	0
AC092683.1	0.445663793
AC092683.2	0.016664047
AC092685.1	0.052083525
AC092687.1	0
AC092687.2	0
AC092687.3	0.658929477
AC092691.1	0.038952961
AC092691.2	0
AC092691.3	0
AC092692.1	0
AC092701.1	0
AC092709.1	0.020650661
AC092718.1	0.059503512
AC092718.2	0.107822686
AC092718.3	0.083751386
AC092718.4	3.466051876
AC092718.5	0.145564522
AC092718.6	0.043507944
AC092718.7	0.170112143
AC092720.1	0.175058513
AC092720.2	0
AC092723.1	0
AC092723.2	0
AC092724.1	0
AC092725.1	0
AC092745.1	0.050716664
AC092745.2	0.174031777
AC092745.3	0.099907131
AC092746.1	0
AC092747.1	0
AC092747.2	0.197578294
AC092747.3	0
AC092747.4	3.722278807
AC092754.1	0.270312406
AC092754.2	0.046912914
AC092755.1	0.222473612
AC092755.2	0.268407219
AC092756.1	0.09633902
AC092757.1	0
AC092757.2	0.170457665
AC092757.3	0.158968253
AC092783.1	0
AC092794.1	0.48202616
AC092794.2	0.114990801
AC092798.1	0.211050762
AC092800.1	0
AC092801.1	0
AC092802.1	0.02584424
AC092802.2	0.182622909
AC092802.3	0
AC092803.1	0
AC092803.2	1.375025163
AC092807.1	0
AC092807.2	0.355225356
AC092809.1	0
AC092809.2	0.224323705
AC092809.3	0.840776898
AC092809.4	0.163113684
AC092810.1	0.052892011
AC092810.2	0
AC092810.3	0
AC092811.1	0
AC092813.1	0.058482223
AC092813.2	0.054085064
AC092814.1	0.223626325
AC092818.1	0.033771425
AC092819.1	0
AC092821.1	0.179060419
AC092821.2	0
AC092824.1	0.074930349
AC092828.1	0.036026612
AC092832.1	0
AC092832.2	0
AC092834.1	0
AC092835.1	0.196692165
AC092839.1	0
AC092839.2	0.171723663
AC092849.1	0.071220925
AC092849.2	0.064804626
AC092850.1	0
AC092851.1	0
AC092862.1	0
AC092865.1	0.421072007
AC092865.2	0
AC092868.1	0.026907656
AC092868.2	0
AC092868.3	0.082576302
AC092881.1	0.066450933
AC092892.1	0.028025897
AC092894.1	0
AC092896.1	0
AC092902.1	0
AC092902.2	3.500489437
AC092902.3	0
AC092903.1	0.494197108
AC092903.2	2.628002107
AC092905.1	0
AC092910.1	0.07645683
AC092910.2	0
AC092910.3	1.98684957
AC092916.1	0
AC092916.2	0.051750457
AC092919.1	0.37694219
AC092919.2	2.387567871
AC092920.1	0.318288206
AC092924.1	0
AC092925.1	0
AC092933.1	0.022835916
AC092941.1	0
AC092941.2	0
AC092943.1	0
AC092944.1	0.167719744
AC092944.2	0
AC092952.1	0
AC092953.1	0
AC092953.2	1.451011728
AC092954.1	0
AC092954.2	0
AC092957.1	0.037859545
AC092958.1	0
AC092958.2	0
AC092960.1	0
AC092964.1	0.046275784
AC092966.1	0
AC092967.1	0
AC092978.1	0
AC092979.1	0.015261627
AC092989.1	0
AC092991.1	0
AC092994.1	0
AC092999.1	0.112161852
AC093001.1	0
AC093004.1	0
AC093010.1	0
AC093010.2	0.006959026
AC093010.3	3.804444521
AC093012.1	0.036888787
AC093014.1	0.11922619
AC093019.1	0.085634684
AC093019.2	0
AC093023.1	0
AC093025.1	0
AC093027.1	0
AC093028.1	0
AC093063.1	0.356693229
AC093072.1	0
AC093074.1	0
AC093083.1	0
AC093084.1	0.031411849
AC093106.1	0.061306649
AC093106.2	0
AC093107.1	0.070870083
AC093107.2	0
AC093110.1	0.977731926
AC093117.1	0
AC093142.1	0.3091682
AC093151.1	0.068945496
AC093151.2	0.876342756
AC093151.3	0.16170255
AC093152.1	0
AC093155.1	0.026125836
AC093155.2	0.230308862
AC093155.3	0.010720288
AC093156.1	0
AC093157.1	0.919427037
AC093157.2	0.289447784
AC093158.1	0
AC093159.1	0
AC093159.2	0
AC093162.1	2.088381327
AC093162.2	13.33419611
AC093166.1	0
AC093166.2	0
AC093166.3	0.142441851
AC093166.4	0.203584343
AC093206.1	0.043420403
AC093214.1	0.019494074
AC093225.1	0.015326662
AC093227.1	1.666098338
AC093227.2	0
AC093248.1	0
AC093249.1	0
AC093249.2	0.268629963
AC093249.3	0
AC093249.4	0.249960699
AC093249.5	0
AC093249.6	0.451148579
AC093259.1	0
AC093270.1	0.355225356
AC093270.2	0.354216193
AC093274.1	0.003956718
AC093278.1	0.107899702
AC093278.2	0.434204032
AC093281.1	0
AC093281.2	0.072294608
AC093283.1	0
AC093286.1	0.032896251
AC093292.1	0
AC093297.1	0
AC093297.2	2.134845115
AC093300.1	0
AC093303.1	0.07315234
AC093305.1	0
AC093311.1	0.021355705
AC093323.1	4.127362028
AC093323.2	0
AC093325.1	0
AC093326.1	0.254881186
AC093330.1	0.008708612
AC093330.2	0.005397684
AC093331.1	0
AC093331.2	0
AC093334.1	0
AC093367.1	0.667950535
AC093382.1	0.227756627
AC093388.1	0.70260271
AC093390.1	0
AC093392.1	0
AC093392.2	0
AC093414.1	0
AC093422.1	0.117282285
AC093422.2	0.062915278
AC093422.3	0
AC093423.1	0.151971411
AC093423.2	0.098764029
AC093423.3	0
AC093424.1	0.25538391
AC093425.1	0.008171125
AC093426.1	0
AC093433.1	0.037793241
AC093458.1	0
AC093458.2	0.102924994
AC093459.1	0
AC093462.1	0.294913029
AC093484.1	0
AC093484.2	0.009963038
AC093484.3	0
AC093484.4	4.75610528
AC093495.1	0.354738746
AC093496.1	0.070407636
AC093503.1	0.102153564
AC093503.2	0
AC093503.3	0.091751447
AC093510.1	0.289879796
AC093510.2	0.04816951
AC093512.1	0
AC093515.1	0.048494248
AC093519.1	0
AC093520.1	0.085489294
AC093520.2	0.129609252
AC093523.1	0
AC093524.1	0
AC093525.1	0
AC093525.10	0.027507891
AC093525.2	0.011100792
AC093525.3	0
AC093525.4	0.047015121
AC093525.5	0
AC093525.6	0.010784578
AC093525.7	0.005951445
AC093525.8	0.804021624
AC093525.9	0.061798226
AC093534.1	0
AC093534.2	0
AC093535.1	0.076660534
AC093535.2	0.176276383
AC093536.1	0.38952961
AC093536.2	0
AC093567.1	0.098426182
AC093578.1	0
AC093579.1	0
AC093580.1	0
AC093581.1	0
AC093582.1	0.560517932
AC093583.1	0.009029264
AC093585.1	0.100840843
AC093591.1	1.031889041
AC093591.2	0.084230837
AC093599.1	0.115195411
AC093607.1	0.030696928
AC093616.1	0.463530939
AC093620.1	1.221506059
AC093627.1	0
AC093627.2	0.037992853
AC093627.3	0.112787145
AC093627.4	0.343669666
AC093627.5	0.640398507
AC093627.6	0.107007969
AC093627.7	0.114357539
AC093635.1	1.244248814
AC093639.1	0
AC093642.1	0.038194585
AC093642.2	0.004491143
AC093648.1	0
AC093655.1	0
AC093655.2	0
AC093663.1	0.164314267
AC093663.2	0
AC093664.1	0
AC093668.1	0
AC093668.2	0
AC093671.1	0
AC093673.1	27.27464686
AC093673.2	0.065196194
AC093677.1	0.063657641
AC093677.2	0.150584662
AC093689.1	0
AC093690.1	0.071592219
AC093698.1	0.075586481
AC093698.2	0
AC093700.1	0.331073004
AC093702.1	0.058800927
AC093714.1	0
AC093714.2	0
AC093716.1	0
AC093720.1	0
AC093722.1	0
AC093724.1	1.23974341
AC093725.1	0
AC093725.2	0
AC093726.1	3.966406486
AC093726.2	2.351863899
AC093729.1	0
AC093730.1	0
AC093732.1	0.085634684
AC093732.2	0.551312345
AC093734.1	0.178346615
AC093752.1	1.609692522
AC093752.2	0.037661327
AC093752.3	0.718532976
AC093755.1	0
AC093763.1	0
AC093763.2	0
AC093765.1	0
AC093766.1	0
AC093767.1	0
AC093770.1	0
AC093772.1	0.020037085
AC093775.1	0
AC093783.1	0
AC093787.1	0
AC093788.1	1.443318558
AC093789.1	0.731523403
AC093797.1	0.024125143
AC093799.1	0.149342148
AC093801.1	0.394411443
AC093801.2	0
AC093802.1	0.006664589
AC093802.2	0.037015335
AC093809.1	1.205937844
AC093810.1	0
AC093813.1	0
AC093815.1	0
AC093816.1	0.047272597
AC093817.1	0.026576281
AC093821.1	0
AC093824.1	0
AC093826.1	0
AC093826.2	0.199814263
AC093827.1	0.12531905
AC093827.2	0.137015494
AC093827.3	0.330503591
AC093829.1	0
AC093831.1	0
AC093831.2	0
AC093833.1	0
AC093835.1	0
AC093838.1	0.552151993
AC093840.1	0.321130065
AC093843.1	0.042148321
AC093844.1	0.079279722
AC093849.1	0
AC093850.1	0.171951716
AC093852.1	0
AC093853.1	0
AC093857.1	0
AC093864.1	0.173798178
AC093865.1	0.099676399
AC093870.1	0
AC093871.1	0
AC093875.1	0
AC093878.1	0
AC093879.1	0
AC093879.2	0
AC093890.1	0.279739968
AC093893.1	0.042313609
AC093895.1	1.064216238
AC093899.1	0.172180375
AC093899.2	0
AC093901.1	0.28655692
AC093903.1	0
AC093904.1	0
AC093904.2	0.079240907
AC093904.3	0.058641142
AC093904.4	0.059339891
AC093908.1	0.186677685
AC093909.1	0.730871421
AC093909.2	0
AC093909.3	0
AC093909.4	0
AC093909.5	0
AC093909.6	3.397100291
AC093911.1	0
AC093913.1	0
AC093915.1	0
AC094019.1	0.091440425
AC094085.1	0
AC094103.1	0.030740656
AC094104.1	0
AC094104.2	0
AC094105.1	0
AC094108.1	0
AC095030.1	0
AC095031.1	0.064226013
AC095032.1	0
AC095032.2	0
AC095033.1	0.078758906
AC095038.1	0.013563759
AC095038.2	0
AC095040.1	0
AC095041.1	0.073028563
AC095050.1	0
AC095050.2	0
AC095052.1	0
AC095055.1	0.213278836
AC095056.1	0
AC095057.1	0
AC095057.2	0
AC095057.3	0.876626791
AC095059.1	0
AC095059.2	0.046259251
AC095060.1	0
AC095350.1	0
AC096531.1	0
