	62ff3cee-843e-4192-a4a6-8489cc2d0508
	tumor
MPO	0.027954584
MPP1	2.009352321
MPP2	1.064029944
MPP3	1.199816657
MPP4	0.12677968
MPP5	1.341596238
MPP6	1.20987346
MPP7	3.702754771
MPPE1	2.333935461
MPPE1P1	0
MPPED1	0.807146805
MPPED2	0.228472542
MPRIP	2.253913064
MPRIP-AS1	0
MPRIPP1	0
MPST	16.85568812
MPTX1	0
MPV17	9.468356078
MPV17L	1.492706889
MPV17L2	14.86597305
MPZ	1.937189543
MPZL1	18.51720532
MPZL2	10.1754609
MPZL3	2.616552862
MR1	3.244121352
MRAP	0
MRAP2	9.522580527
MRAS	1.197577619
MRC1	2.578920664
MRC2	2.907225166
MRE11	2.136555789
MRE11P1	0
MREG	15.9979257
MREGP1	0
MRFAP1	58.96746713
MRFAP1L1	25.19961314
MRGBP	19.99003083
MRGPRD	0
MRGPRE	0
MRGPRF	1.28025753
MRGPRF-AS1	0
MRGPRG	0
MRGPRG-AS1	0
MRGPRX1	0
MRGPRX2	0.032275005
MRGPRX3	0.018871887
MRGPRX4	0
MRI1	6.692879707
MRLN	0.011171695
MRM1	3.980931534
MRM2	14.61933978
MRM3	5.807469031
MRNIP	1.237512427
MRO	0.029733896
MROH1	3.848211909
MROH2A	0.034404141
MROH2B	0
MROH3P	0.037549663
MROH4P	0.03874523
MROH5	0
MROH6	1.550371739
MROH7	0
MROH7-TTC4	0.004634126
MROH8	0.516816207
MROH9	0.017152678
MRPL1	20.93446845
MRPL10	19.95844729
MRPL11	54.42778512
MRPL12	106.3343989
MRPL13	21.58391907
MRPL14	160.5453647
MRPL15	51.72536985
MRPL15P1	0
MRPL16	43.21476766
MRPL17	32.19190663
MRPL18	81.72172062
MRPL19	12.61822916
MRPL2	22.33532028
MRPL20	43.67437911
MRPL20P1	0
MRPL21	17.7596613
MRPL22	5.015414422
MRPL22P1	0
MRPL23	11.83918779
MRPL23-AS1	0
MRPL24	51.44525332
MRPL27	37.38219649
MRPL28	44.28173626
MRPL2P1	0
MRPL3	105.0422426
MRPL30	22.52753017
MRPL30P1	0.140410064
MRPL32	21.09512216
MRPL32P1	0
MRPL33	27.98840605
MRPL34	62.18466914
MRPL35	11.42106973
MRPL35P1	0.057440481
MRPL35P2	0.064297368
MRPL35P3	0.090263612
MRPL35P4	0
MRPL36	34.76508861
MRPL37	48.64589011
MRPL37P1	0.024574387
MRPL38	4.897447827
MRPL39	16.41427606
MRPL3P1	0.095419037
MRPL4	30.36148562
MRPL40	35.02963133
MRPL40P1	0.217589105
MRPL41	66.83140753
MRPL42	6.932760818
MRPL42P2	0
MRPL42P3	0
MRPL42P4	0
MRPL42P6	0
MRPL43	35.66061943
MRPL44	35.63780923
MRPL45	27.03630778
MRPL45P1	0.071894869
MRPL45P2	1.064921323
MRPL46	2.717563436
MRPL47	107.0576517
MRPL48	9.438783221
MRPL48P1	0.051660306
MRPL49	29.96505759
MRPL49P1	0
MRPL49P2	0
MRPL50	20.00742273
MRPL50P1	0
MRPL50P2	0
MRPL50P4	0
MRPL51	170.7831777
MRPL51P2	0
MRPL52	38.89948725
MRPL53	2.469085899
MRPL53P1	0
MRPL54	55.26220933
MRPL55	18.95401854
MRPL57	44.32481898
MRPL57P1	0
MRPL57P3	0
MRPL57P6	0
MRPL57P7	0
MRPL58	46.11101978
MRPL9	31.62295
MRPL9P1	0
MRPS10	45.17304514
MRPS10P1	0
MRPS10P2	0
MRPS11	7.599217308
MRPS11P1	0
MRPS12	52.68599489
MRPS14	12.91945799
MRPS15	51.31207776
MRPS15P1	0.043925073
MRPS16	45.68553504
MRPS16P1	0
MRPS16P2	0
MRPS16P3	0
MRPS17	8.598246658
MRPS17P1	0.02099422
MRPS17P3	0
MRPS17P5	0
MRPS17P9	0
MRPS18A	40.25110366
MRPS18AP1	1.227217332
MRPS18B	61.53530541
MRPS18BP1	0
MRPS18BP2	0
MRPS18C	3.875733277
MRPS18CP4	0
MRPS18CP6	0.147336121
MRPS2	24.94865733
MRPS21	40.3241275
MRPS21P1	0
MRPS21P2	0
MRPS21P3	0
MRPS21P5	0
MRPS21P6	0
MRPS21P7	0
MRPS21P8	0
MRPS21P9	0.127844183
MRPS22	11.04355676
MRPS23	22.4104499
MRPS24	8.839547001
MRPS25	6.671290867
MRPS26	82.03785019
MRPS27	10.42044954
MRPS28	22.51274842
MRPS30	8.232530467
MRPS30-DT	0.029720448
MRPS31	11.50886557
MRPS31P1	0
MRPS31P2	0.063428484
MRPS31P4	1.314238197
MRPS31P5	0.195116696
MRPS33	10.33382847
MRPS33P2	0
MRPS33P3	0
MRPS33P4	0
MRPS34	148.3160335
MRPS35	44.29494075
MRPS35P2	0
MRPS35P3	0
MRPS36	10.28627608
MRPS36P1	0.107022654
MRPS36P2	0
MRPS36P3	0
MRPS36P4	0
MRPS36P5	0
MRPS5	10.61131451
MRPS5P3	0
MRPS5P4	0
MRPS6	9.683297253
MRPS6P2	0
MRPS6P4	0
MRPS7	57.01358244
MRPS9	18.18658602
MRRF	4.261364682
MRRFP1	0.058846486
MRS2	10.43991087
MRTO4	56.14153602
MRVI1	0.785129313
MRVI1-AS1	0.117091785
MS4A1	4.349772358
MS4A10	0
MS4A12	0
MS4A13	0
MS4A14	0.032806745
MS4A15	0.134716899
MS4A18	0
MS4A2	0.221351594
MS4A3	0
MS4A4A	4.519658871
MS4A4E	0.485036562
MS4A5	0.036628712
MS4A6A	6.229638838
MS4A6E	0.062168316
MS4A7	1.881585275
MS4A8	0.038160226
MSANTD1	0.034800429
MSANTD2	1.710522035
MSANTD2P1	0
MSANTD3	9.776994887
MSANTD3-TMEFF1	0.031760227
MSANTD4	2.651646117
MSC	3.467523875
MSC-AS1	0.381681208
MSGN1	0.162653242
MSH2	6.712662145
MSH3	2.42111199
MSH4	0.100599984
MSH5	0.816918995
MSH5-SAPCD1	0.349193724
MSH6	4.575863458
MSI1	4.423325971
MSI2	6.062114129
MSL1	10.18059331
MSL2	13.09079264
MSL3	5.801382435
MSL3P1	0.432694753
MSLN	0.509876666
MSLNL	0.013945651
MSMB	0.066780396
MSMO1	38.16153271
MSMP	0
MSN	38.8097555
MSNP1	0.094849754
MSR1	0.979958717
MSRA	1.03414947
MSRB1	25.14843838
MSRB1P1	0.092813432
MSRB2	8.982549081
MSRB3	1.095009377
MSS51	0.623761422
MST1	1.712594031
MST1L	0.133199817
MST1P2	1.634910023
MST1R	4.035051586
MSTN	0.023285581
MSTO1	4.239729925
MSTO2P	2.114777672
MSX1	0.216973287
MSX2	0.361849724
MSX2P1	0.127513409
MT1A	0.157205526
MT1B	0
MT1CP	0
MT1DP	0
MT1E	3.56043618
MT1F	1.948050266
MT1G	3.241787553
MT1H	0.181775684
MT1HL1	0
MT1JP	0
MT1L	0.959297954
MT1M	0.313910397
MT1P1	0.359081475
MT1P3	0
MT1X	23.9980043
MT1XP1	0.883224595
MT2A	22.86511413
MT2P1	1.077244424
MT3	0.160970928
MT4	0
MTA1	7.225857443
MTA2	43.32704538
MTA3	2.195572791
MTAP	1.445329344
MTAPP1	0.040117161
MTAPP2	0
MT-ATP6	3941.074206
MTATP6P1	433.8819422
MTATP6P11	0
MTATP6P13	0
MTATP6P14	0
MTATP6P15	0
MTATP6P16	0
MTATP6P17	0
MTATP6P18	0
MTATP6P19	0
MTATP6P2	0.145380332
MTATP6P20	0
MTATP6P21	0
MTATP6P22	0
MTATP6P23	0
MTATP6P24	0
MTATP6P25	0
MTATP6P26	0
MTATP6P27	0
MTATP6P29	0
MTATP6P3	0
MTATP6P30	0
MTATP6P31	0
MTATP6P4	0
MTATP6P7	0
MTATP6P9	0
MT-ATP8	1238.367924
MTATP8P1	0.31744884
MTATP8P2	0.650612969
MTBP	1.862600375
MTCH1	81.81406051
MTCH2	56.61612944
MTCL1	1.299710495
MTCL1P1	0
MT-CO1	3465.983634
MTCO1P1	0
MTCO1P11	0.021502588
MTCO1P12	23.12480042
MTCO1P14	0
MTCO1P15	0
MTCO1P17	0
MTCO1P18	0
MTCO1P19	0
MTCO1P2	0.186947112
MTCO1P20	0
MTCO1P21	0
MTCO1P22	0
MTCO1P23	0
MTCO1P24	0
MTCO1P25	0
MTCO1P27	0.145380332
MTCO1P28	0
MTCO1P29	0.114083177
MTCO1P3	0
MTCO1P30	0.056648198
MTCO1P31	0
MTCO1P35	0
MTCO1P39	0
MTCO1P4	0
MTCO1P40	1.051390558
MTCO1P42	0
MTCO1P43	0
MTCO1P44	0
MTCO1P45	0
MTCO1P46	0
MTCO1P47	0
MTCO1P48	0
MTCO1P49	0
MTCO1P5	0
MTCO1P51	0
MTCO1P52	0
MTCO1P53	0.141012682
MTCO1P54	0
MTCO1P55	0
MTCO1P56	0
MTCO1P57	0
MTCO1P6	0
MTCO1P7	0.021307364
MTCO1P8	0
MTCO1P9	0
MT-CO2	5727.503862
MTCO2P1	0
MTCO2P11	0.048317581
MTCO2P12	3.709543298
MTCO2P15	0
MTCO2P16	0.048531691
MTCO2P17	0
MTCO2P18	0
MTCO2P19	0
MTCO2P2	1.168211731
MTCO2P20	0
MTCO2P21	0
MTCO2P22	0.09649326
MTCO2P23	0
MTCO2P24	0
MTCO2P25	0
MTCO2P27	0
MTCO2P29	0
MTCO2P3	0
MTCO2P30	0
MTCO2P31	0
MTCO2P32	0
MTCO2P33	0
MTCO2P34	0
MTCO2P4	0
MTCO2P5	0
MTCO2P6	0
MTCO2P7	0
MTCO2P8	0
MTCO2P9	0
MT-CO3	6254.742879
MTCO3P1	0
MTCO3P10	0
MTCO3P11	0
MTCO3P12	3.784141061
MTCO3P13	0
MTCO3P15	0
MTCO3P16	0
MTCO3P17	0
MTCO3P18	0
MTCO3P19	0
MTCO3P2	0
MTCO3P20	0
MTCO3P21	0
MTCO3P22	0.125724317
MTCO3P23	0
MTCO3P24	0
MTCO3P27	0
MTCO3P28	0
MTCO3P29	0
MTCO3P30	0
MTCO3P31	0
MTCO3P35	0
MTCO3P38	0
MTCO3P39	0
MTCO3P4	0
MTCO3P40	0
MTCO3P41	0
MTCO3P42	0
MTCO3P43	0
MTCO3P44	0
MTCO3P45	0
MTCO3P46	0
MTCO3P5	0
MTCO3P7	0
MTCO3P8	0
MTCO3P9	0
MTCP1	0.362624252
MT-CYB	3265.61124
MTCYBP1	0
MTCYBP10	0
MTCYBP11	0
MTCYBP12	0
MTCYBP13	0
MTCYBP14	0
MTCYBP15	0
MTCYBP16	0
MTCYBP17	0
MTCYBP18	0.131951626
MTCYBP19	0
MTCYBP2	0
MTCYBP20	0
MTCYBP21	0
MTCYBP22	0
MTCYBP23	0
MTCYBP24	0
MTCYBP27	0
MTCYBP28	0
MTCYBP29	0
MTCYBP3	0.028897058
MTCYBP31	0
MTCYBP32	0
MTCYBP33	0
MTCYBP34	0
MTCYBP35	0.028897058
MTCYBP36	0
MTCYBP37	0
MTCYBP38	0
MTCYBP39	0
MTCYBP4	0
MTCYBP40	0
MTCYBP41	0
MTCYBP42	0
MTCYBP43	0
MTCYBP44	0
MTCYBP45	0
MTCYBP5	0
MTCYBP6	0
MTCYBP7	0
MTCYBP8	0
MTCYBP9	0
MTDH	38.13059266
MTDHP1	0.167632423
MTDHP2	0
MTDHP3	0.34224953
MTDHP4	0
MTDHP5	0
MTERF1	4.743620486
MTERF2	3.12611816
MTERF3	31.99852579
MTERF4	2.575446658
MTF1	1.699304748
MTF2	7.183938698
MTFMT	4.748413066
MTFP1	13.25086861
MTFR1	8.936195129
MTFR1L	7.630805416
MTFR2	8.234104622
MTG1	4.148114456
MTG2	3.92328738
MTHFD1	5.192761566
MTHFD1L	8.847092424
MTHFD1P1	0.106983934
MTHFD2	29.44217398
MTHFD2L	6.253974922
MTHFD2P1	0
MTHFD2P2	0
MTHFD2P3	0
MTHFD2P4	0
MTHFD2P5	0
MTHFD2P6	0.032148684
MTHFD2P7	0
MTHFR	1.737048723
MTHFS	1.911399705
MTHFSD	1.17770143
MTIF2	7.430081093
MTIF3	20.98845779
MTM1	1.947140755
MTMR1	7.835960783
MTMR10	5.04558954
MTMR11	1.281031569
MTMR12	13.82972025
MTMR14	7.389860959
MTMR2	4.875503689
MTMR3	0.371591129
MTMR4	11.50288081
MTMR6	7.845858764
MTMR7	0.415605895
MTMR8	0.389736345
MTMR9	1.160631756
MTMR9LP	1.087431132
MT-ND1	752.490725
MTND1P1	0
MTND1P10	0
MTND1P11	0
MTND1P12	0
MTND1P14	0
MTND1P15	0
MTND1P16	0
MTND1P17	0
MTND1P18	0
MTND1P19	0
MTND1P2	0
MTND1P20	0
MTND1P21	0
MTND1P22	0
MTND1P23	0.794902135
MTND1P24	0
MTND1P26	0
MTND1P27	0
MTND1P28	0
MTND1P29	0
MTND1P3	0
MTND1P30	0
MTND1P31	0
MTND1P32	0
MTND1P33	0
MTND1P34	0
MTND1P35	0
MTND1P36	0
MTND1P4	0
MTND1P5	0
MTND1P6	0
MTND1P8	0
MTND1P9	0
MT-ND2	2068.75849
MTND2P11	0
MTND2P12	0
MTND2P13	0
MTND2P14	0
MTND2P15	0
MTND2P16	0
MTND2P17	0
MTND2P18	0
MTND2P19	0
MTND2P2	0
MTND2P20	0
MTND2P21	0
MTND2P22	0
MTND2P23	0
MTND2P24	0
MTND2P25	0
MTND2P26	0
MTND2P28	79.90543061
MTND2P29	0
MTND2P3	0
MTND2P30	0
MTND2P31	0
MTND2P32	0
MTND2P33	0
MTND2P38	0
MTND2P39	0
MTND2P4	0
MTND2P40	0.117203169
MTND2P5	0
MTND2P6	0
MTND2P7	0
MTND2P8	0
MTND2P9	0.035291036
MT-ND3	2530.288367
MTND3P1	0
MTND3P10	0
MTND3P12	0
MTND3P13	0
MTND3P16	0
MTND3P17	0
MTND3P19	0
MTND3P2	0
MTND3P20	0
MTND3P21	0
MTND3P22	0
MTND3P23	0
MTND3P24	0
MTND3P25	0
MTND3P3	0
MTND3P4	0
MTND3P5	0
MTND3P6	0
MTND3P7	0
MTND3P8	0
MTND3P9	0
MT-ND4	3923.353898
MT-ND4L	1125.399426
MTND4LP1	0.209273598
MTND4LP10	0
MTND4LP11	0
MTND4LP12	0
MTND4LP13	0
MTND4LP14	0
MTND4LP16	0
MTND4LP17	0
MTND4LP18	0
MTND4LP19	0
MTND4LP2	0
MTND4LP20	0
MTND4LP21	0
MTND4LP22	0
MTND4LP24	0.112907062
MTND4LP25	0
MTND4LP26	0
MTND4LP3	0
MTND4LP30	0.110626111
MTND4LP31	0
MTND4LP5	0
MTND4LP7	0
MTND4LP9	0
MTND4P1	0
MTND4P10	0
MTND4P11	0
MTND4P12	0.930560815
MTND4P13	0
MTND4P14	0
MTND4P15	0
MTND4P16	0
MTND4P17	0
MTND4P18	0
MTND4P19	0
MTND4P2	0
MTND4P20	0.037808924
MTND4P21	0.0242122
MTND4P22	0
MTND4P23	0.024105616
MTND4P24	0
MTND4P25	0
MTND4P26	0
MTND4P27	0
MTND4P28	0
MTND4P29	0
MTND4P3	0
MTND4P30	0
MTND4P31	0
MTND4P32	0
MTND4P33	0
MTND4P34	0
MTND4P35	0.02389524
MTND4P4	0
MTND4P5	0
MTND4P6	0
MTND4P7	0
MTND4P8	0
MTND4P9	0.048820141
MT-ND5	388.2514939
MTND5P1	0
MTND5P10	0
MTND5P11	0.054397276
MTND5P12	0
MTND5P13	0
MTND5P14	0
MTND5P15	0.094143137
MTND5P16	0
MTND5P17	0
MTND5P18	0
MTND5P19	0
MTND5P2	0
MTND5P20	0
MTND5P21	0
MTND5P22	0
MTND5P23	0
MTND5P24	0
MTND5P25	0
MTND5P26	0
MTND5P27	0
MTND5P28	0.020612268
MTND5P29	0
MTND5P3	0
MTND5P30	0.01898091
MTND5P31	0
MTND5P32	0
MTND5P33	0
MTND5P34	0
MTND5P35	0
MTND5P4	0
MTND5P40	0
MTND5P41	0
MTND5P5	0
MTND5P6	0
MTND5P7	0
MTND5P8	0
MTND5P9	0
MT-ND6	277.9926701
MTND6P1	0
MTND6P10	0
MTND6P11	0
MTND6P12	0
MTND6P13	0
MTND6P14	0
MTND6P15	0
MTND6P16	0
MTND6P17	0
MTND6P18	0
MTND6P19	0
MTND6P2	0
MTND6P20	0
MTND6P21	0
MTND6P22	0
MTND6P24	0
MTND6P25	0
MTND6P3	0
MTND6P32	0
MTND6P33	0
MTND6P4	0.188827327
MTND6P5	0.064171787
MTND6P6	0
MTND6P7	0
MTND6P8	0
MTND6P9	0
MTNR1A	0.025489492
MTNR1B	0
MTO1	2.808992253
MTOR	4.717333243
MTOR-AS1	0
MTPAP	5.252562587
MTPN	43.92688861
MTR	1.447233464
MTREX	6.553209617
MTRF1	3.062335815
MTRF1L	2.814247485
MTRF1LP1	0
MTRF1LP2	0
MT-RNR1	1895.210004
MT-RNR2	5714.09103
MTRNR2L1	39.92220666
MTRNR2L10	0.150321362
MTRNR2L11	0.021170074
MTRNR2L12	1.660024415
MTRNR2L13	0
MTRNR2L2	0.377654654
MTRNR2L3	0.085395594
MTRNR2L4	0.074587866
MTRNR2L5	0
MTRNR2L6	0.090825031
MTRNR2L7	0
MTRNR2L8	0.453881189
MTRNR2L9	0.311726328
MTRR	7.200196955
MTSS1	15.60944876
MTSS1L	2.070339228
MT-TA	0
MT-TC	0.995634998
MT-TD	0
MT-TE	0
MT-TF	0
MT-TG	0.483175808
MT-TH	0
MT-TI	0
MT-TK	0
MT-TL1	0.438079399
MT-TL2	0.462759929
MT-TM	0.483175808
MT-TN	0
MTTP	0.079126976
MT-TP	576.4287386
MT-TQ	0
MT-TR	0.50547623
MT-TS1	0
MT-TS2	0
MT-TT	0
MT-TV	0.95234652
MT-TW	0
MT-TY	4.978174989
MTURN	1.730319733
MTUS1	5.085696937
MTUS2	0.011671742
MTUS2-AS1	0.051197437
MTUS2-AS2	0
MTX1	6.444899029
MTX1P1	0.470491001
MTX2	42.94045594
MTX3	1.801349727
MUC1	3.99815945
MUC12	0.090147687
MUC13	0.037560394
MUC15	0.176223835
MUC16	0.008245848
MUC17	0
MUC19	0
MUC2	0.002593823
MUC20	1.214023282
MUC20-OT1	1.788510985
MUC20P1	0.29335674
MUC21	0.008662261
MUC22	0
MUC3A	0.028886895
MUC4	5.780799197
MUC5AC	0
MUC5B	0.052999175
MUC6	0
MUC7	0
MUCL1	0.604549571
MUL1	11.58987746
MUM1	2.988412617
MUM1L1	2.118274782
MUPP	0.05804939
MUS81	10.58398548
MUSK	0.19641293
MUSTN1	0.072851341
MUT	13.51397239
MUTYH	8.548095718
MVB12A	9.719785334
MVB12B	1.421090897
MVD	6.247994821
MVK	5.644341399
MVP	14.08188786
MX1	6.967018297
MX2	2.024694394
MXD1	6.797783778
MXD3	2.98980265
MXD4	4.878583276
MXI1	19.80485931
MXRA5	2.83501296
MXRA5Y	0.036962949
MXRA7	10.65502611
MXRA8	8.118740933
MYADM	8.314568186
MYADML	0
MYADML2	0.093568627
MYB	1.465448563
MYB-AS1	0
MYBBP1A	9.105172742
MYBL1	0.630885169
MYBL2	40.23878383
MYBPC1	0.160164438
MYBPC2	0.132912439
MYBPC3	0.130502625
MYBPH	0.145621961
MYBPHL	0.018365542
MYC	57.01893144
MYCBP	14.9197821
MYCBP2	2.363485751
MYCBP2-AS1	0.029144845
MYCBP2-AS2	0
MYCBPAP	0.146250605
MYCL	3.147370756
MYCLP1	0
MYCLP2	0
MYCN	0.328307005
MYCNOS	0
MYCNUT	0
MYCT1	1.192790443
MYD88	17.15692006
MYDGF	82.57065669
MYEF2	0.128462182
MYEOV	0.270886862
MYF5	0
MYF6	0.22427273
MYH1	0
MYH10	1.808517772
MYH11	0.472249646
MYH13	0.005174981
MYH14	1.263818155
MYH15	0.162272717
MYH16	0.04141942
MYH2	0
MYH3	0.358839723
MYH4	0
MYH6	0.015180635
MYH7	0.005397725
MYH7B	0.132567212
MYH8	0
MYH9	50.33463348
MYHAS	0.043345587
MYL1	0
MYL10	0
MYL12A	61.94537203
MYL12AP1	0
MYL12B	366.3970715
MYL12BP1	0.712851093
MYL12BP2	0.192515361
MYL2	0
MYL3	0.048317581
MYL4	0.160664816
MYL5	1.450088603
MYL6	199.8018452
MYL6B	21.9274937
MYL6BP1	0
MYL6P1	0
MYL6P2	0
MYL6P3	0.076055451
MYL6P4	0
MYL6P5	0.071581601
MYL7	0
MYL8P	0.190285453
MYL9	24.35370498
MYLIP	5.069761591
MYLK	2.832486573
MYLK2	0.055201537
MYLK3	0.017252654
MYLK4	0.062248623
MYLK-AS1	1.978062593
MYLK-AS2	0
MYLKP1	0.020794908
MYLPF	0.20553323
MYMK	0
MYMX	0.116925107
MYNN	12.53457547
MYO10	2.880161056
MYO15A	0.032644624
MYO15B	1.700488389
MYO16	0.128441131
MYO16-AS1	0.056648198
MYO16-AS2	0
MYO18A	1.839591226
MYO18B	0.01692559
MYO19	5.382596975
MYO1A	0.103646546
MYO1B	7.67340188
MYO1C	8.258323313
MYO1D	4.490206835
MYO1E	2.655609799
MYO1F	2.417122298
MYO1G	2.430118011
MYO1H	0.03428209
MYO3A	0.128406272
MYO3B	0.015957239
MYO5A	1.495062316
MYO5B	0.71425989
MYO5BP1	0
MYO5BP2	0
MYO5BP3	0
MYO5C	0.83407352
MYO6	5.651149447
MYO7A	0.479318022
MYO7B	0.044803575
MYO9A	0.799782046
MYO9B	6.542787164
MYOC	0.031366067
MYOCD	0.003702079
MYOD1	0.218918078
MYOF	5.289215451
MYOG	0
MYOM1	0.074967953
MYOM2	0.358242499
MYOM3	0.039055058
MYORG	1.982244233
MYOSLID	0.382045988
MYOT	0.158998745
MYOZ1	1.321913826
MYOZ2	0.126515036
MYOZ3	0.038097016
MYPN	0
MYPOP	6.519038676
MYRF	0.427619638
MYRFL	0
MYRIP	0.190242246
MYSM1	3.495861841
MYT1	0.020977465
MYT1L	0
MYT1L-AS1	0
MYZAP	0.141122805
MZB1	153.7566179
MZF1	1.532066647
MZF1-AS1	0.365312167
MZT1	20.23663862
MZT1P1	0
MZT1P2	0
MZT2A	20.9273087
MZT2B	57.51149796
N4BP1	5.725377526
N4BP2	1.012237351
N4BP2L1	1.707181201
N4BP2L2	4.019817599
N4BP2L2-IT2	0.315793432
N4BP3	0.686300374
N6AMT1	0.587557673
NAA10	14.1830746
NAA11	0
NAA15	5.896615469
NAA16	5.040115806
NAA20	38.08303867
NAA25	3.977231511
NAA30	2.206711202
NAA35	6.515242916
NAA38	33.19415312
NAA40	10.56503268
NAA50	49.2481972
NAA60	7.469646075
NAAA	3.455806876
NAALAD2	0.13135135
NAALADL1	0.869334119
NAALADL2	0.814211105
NAALADL2-AS1	0
NAALADL2-AS2	0.82298153
NAALADL2-AS3	0
NAB1	16.69354125
NAB2	15.68571669
NABP1	2.275119
NABP2	29.25631694
NACA	67.85568869
NACA2	0.33828525
NACA3P	7.09850878
NACAD	0.487794328
NACAP1	0.422584629
NACAP2	0
NACAP3	0.204922796
NACAP5	0
NACAP6	0
NACAP7	0
NACC1	16.98610276
NACC2	2.236865484
NADK	10.37587517
NADK2	5.885150575
NADK2-AS1	0.091266541
NADSYN1	14.07535129
NAE1	10.40324727
NAF1	2.453262857
NAGA	20.39090565
NAGK	7.617380151
NAGLU	15.61860973
NAGPA	2.51032916
NAGPA-AS1	0
NAGS	0.686924642
NAIF1	2.958034053
NAIP	0.131244222
NALCN	0.040377109
NALCN-AS1	0.080812257
NALT1	0.483175808
NAMA	0.012953264
NAMPT	15.37320291
NAMPTP1	1.581372532
NAMPTP2	0
NAMPTP3	0
NANOG	0.006092334
NANOGNB	0
NANOGNBP1	0
NANOGNBP2	0
NANOGNBP3	0
NANOGP1	0.033154344
NANOGP10	0
NANOGP11	0
NANOGP2	0
NANOGP3	0
NANOGP4	0.035986807
NANOGP5	0
NANOGP6	0
NANOGP7	0.035790801
NANOGP8	0
NANOGP9	0
NANOS1	0.212659902
NANOS2	0
NANOS3	0.631845287
NANP	2.92587086
NANS	12.20249606
NAP1L1	24.60173635
NAP1L1P1	0.401813183
NAP1L1P2	0
NAP1L1P3	0.261354187
NAP1L2	1.172506627
NAP1L3	0.149401841
NAP1L4	19.44819794
NAP1L4P1	0.141987705
NAP1L4P2	0.036547225
NAP1L4P3	0
NAP1L5	1.882741062
NAP1L6	1.414542091
NAPA	12.95894232
NAPA-AS1	1.14492768
NAPB	2.435634412
NAPEPLD	1.53828965
NAPG	7.405235813
NAPGP1	0
NAPGP2	0
NAPRT	15.19547899
NAPSA	7.633665037
NAPSB	8.784464189
NARF	23.66189972
NARF-AS1	0.078415167
NARF-IT1	0.854511181
NARFL	5.171132272
NARS	38.50470433
NARS2	5.970968022
NARSP2	0
NASP	19.41524215
NAT1	2.043125985
NAT10	13.32540255
NAT14	13.86846364
NAT16	0
NAT2	0.024853219
NAT6	3.88925609
NAT8	0
NAT8B	0.085897921
NAT8L	0.027981566
NAT9	18.07118094
NATD1	0.832892794
NATP	0
NAV1	2.066209787
NAV2	1.77673069
NAV2-AS1	0
NAV2-AS2	0
NAV2-AS3	0
NAV2-AS4	0
NAV2-AS5	0
NAV2-IT1	0
NAV3	0.103107543
NAXD	9.255523657
NAXE	119.2706858
NBAS	3.642501932
NBAT1	0.033872118
NBDY	23.07867599
NBEA	0.327212205
NBEAL1	0.611936141
NBEAL2	6.230551795
NBEAP1	0.062345266
NBEAP3	0
NBL1	15.30433225
NBN	15.88891777
NBPF1	0.653782922
NBPF10	0.027194545
NBPF11	0.607727433
NBPF12	0.551213765
NBPF13P	0.017256279
NBPF14	0.40405557
NBPF15	1.665708985
NBPF17P	0
NBPF19	0.194144849
NBPF20	0.039783467
NBPF21P	0
NBPF22P	0
NBPF25P	0.085853031
NBPF26	0.32191995
NBPF2P	0.149119311
NBPF3	1.229927849
NBPF4	0.050821276
NBPF5P	0
NBPF6	0.089191598
NBPF7	0
NBPF8	1.232868853
NBPF9	0.802693571
NBR1	8.525739167
NBR2	2.461061509
NCALD	2.688288777
NCAM1	0.09286444
NCAM1-AS1	0
NCAM2	0.133305784
NCAN	0.009516569
NCAPD2	34.53243421
NCAPD2P1	0.018243173
NCAPD3	7.86971139
NCAPG	6.249374885
NCAPG2	5.298892559
NCAPGP1	0.018112434
NCAPGP2	0
NCAPH	18.55288974
NCAPH2	42.27903032
NCBP1	8.326509125
NCBP2	40.34073934
NCBP2-AS1	0.643088086
NCBP2-AS2	77.37971084
NCBP2L	0
NCBP3	1.861792799
NCCRP1	0.880366841
NCDN	3.822169253
NCEH1	9.478204967
NCF1	1.708281885
NCF1B	2.418419395
NCF1C	2.141278072
NCF2	9.448331301
NCF4	16.69881962
NCF4-AS1	0
NCK1	25.36264618
NCK1-AS1	11.22022813
NCK2	22.33985163
NCKAP1	7.15915501
NCKAP1L	2.812415168
NCKAP5	0.230459483
NCKAP5-IT1	0
NCKAP5L	3.06628504
NCKIPSD	6.617156763
NCL	97.05048773
NCLN	32.10046471
NCLP1	0.033475247
NCLP2	0
NCMAP	1.0043305
NCOA1	3.665039337
NCOA2	3.37538735
NCOA3	5.517704404
NCOA4	38.22052124
NCOA4P2	0
NCOA4P3	0.017504504
NCOA4P4	0.017655
NCOA5	16.84632968
NCOA6	4.613588855
NCOA7	25.95276553
NCOA7-AS1	0.131161497
NCOR1	2.655522194
NCOR1P1	0.080925997
NCOR1P2	0
NCOR1P3	0
NCOR2	6.202075785
NCR1	0.173565531
NCR2	0.026953203
NCR3	1.951838907
NCR3LG1	0.234758299
NCS1	12.15092604
NCSTN	26.99303602
NCSTNP1	0
NDC1	16.11765345
NDC80	7.894555837
NDE1	9.567830636
NDE1P2	0
NDEL1	3.151363119
NDFIP1	13.46090584
NDFIP1P1	0
NDFIP2	10.0111707
NDFIP2-AS1	0
NDN	2.637324191
NDNF	0.748406172
NDOR1	7.225774724
NDP	0.017924689
NDP-AS1	0
